,id,reviews_scores_accuracy,allows_children,allows_infants,allows_pets,reviews_scores_avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,reviews_scores_checkin,city,cleaning_fee,reviews_scores_cleanliness,reviews_scores_communication,is_new_listing,is_super_host,reviews_scores_location,max_nights,min_nights,monthly_price_factor,person_capacity,picture_count,price_string,property_type_id,response_rate,response_time,review_count,reviews_scores_rating,reviews_count,room_type,reviews_scores_star,reviews_scores_value,visible_review_count,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,paikkakunnat
118,27872139,9/10,1.0,1.0,0.0,3.6-4.4/5.0,2.5,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,33,9/10,10/10,0,0,10/10,1125,1,0.85,1,31,76,2.0,100%,within an hour,62.0,80-94/100,19,Private room,3.6-4.4/5.0,9/10,62.0,0.95,0,326,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Kluuvi
119,31302917,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,0.0,1.0,0,CANCEL_MODERATE,9/10,Helsinki,16,9/10,10/10,0,0,10/10,1125,1,0.0,2,6,78,1.0,100%,within an hour,62.0,80-94/100,63,Entire home/apt,3.6-4.4/5.0,9/10,62.0,0.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ullanlinna
120,21493943,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,0,0,10/10,1125,2,0.0,2,10,109,1.0,100%,within an hour,62.0,80-94/100,25,Entire home/apt,3.6-4.4/5.0,9/10,62.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kamppi
121,28811855,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,16,9/10,10/10,0,0,10/10,1125,1,0.82,3,9,80,1.0,100%,within an hour,62.0,80-94/100,71,Private room,3.6-4.4/5.0,9/10,62.0,0.87,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Etu-Töölö
122,42959628,10/10,1.0,1.0,0.0,,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,10/10,9/10,1,0,10/10,1125,1,0.0,2,6,26,40.0,100%,within an hour,55.0,95-100/100,0,Private room,,9/10,55.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Pihlajisto
123,16781278,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,3.0,7.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,53,10/10,9/10,0,0,10/10,28,1,0.7,8,27,177,1.0,100%,within a few hours,55.0,95-100/100,180,Entire home/apt,3.6-4.4/5.0,9/10,55.0,0.85,16,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Itä-Pasila
124,41546063,10/10,1.0,1.0,0.0,3.6-4.4/5.0,1.5,1.0,0.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,22,10/10,9/10,0,0,10/10,30,1,0.98,2,4,76,1.0,100%,within an hour,55.0,95-100/100,9,Entire home/apt,3.6-4.4/5.0,9/10,55.0,0.98,11,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kamppi
125,38829138,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,0.0,1.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,22,10/10,9/10,0,1,10/10,1125,1,0.95,3,15,89,1.0,100%,within an hour,55.0,95-100/100,20,Entire home/apt,4.5-5.0/5.0,9/10,55.0,0.97,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Vilhonvuori
126,26178103,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,0.0,3.0,0,CANCEL_MODERATE,9/10,Helsinki,22,10/10,9/10,0,1,10/10,10,1,1.0,4,21,101,1.0,100%,within an hour,55.0,95-100/100,70,Entire home/apt,4.5-5.0/5.0,9/10,55.0,0.88,11,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kamppi
127,31798157,10/10,1.0,1.0,0.0,4.5-5.0/5.0,2.5,2.0,4.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,10/10,9/10,0,0,10/10,21,1,1.0,2,6,45,1.0,100%,within an hour,55.0,95-100/100,37,Private room,4.5-5.0/5.0,9/10,55.0,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Ala-Malmi
128,41587894,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,10/10,9/10,0,1,10/10,1125,1,0.8,2,12,86,1.0,50-89%,within an hour,55.0,95-100/100,3,Private room,4.5-5.0/5.0,9/10,55.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Linjat
129,41852939,10/10,1.0,1.0,0.0,,1.0,1.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,0,10/10,9/10,0,0,10/10,1125,1,0.9,2,17,39,1.0,100%,within an hour,55.0,95-100/100,1,Private room,,9/10,55.0,0.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Herttoniemenranta
130,19346473,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,43,10/10,9/10,0,1,10/10,40,1,0.8,3,7,141,1.0,100%,within an hour,55.0,95-100/100,114,Entire home/apt,4.5-5.0/5.0,9/10,55.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kumpula
131,42807038,10/10,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,10/10,9/10,1,0,10/10,1125,1,0.7,3,5,77,1.0,0-49%,unknown,55.0,95-100/100,1,Entire home/apt,,9/10,55.0,0.8,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hernesaari
132,40086522,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,5,10/10,9/10,0,0,10/10,1125,1,0.0,2,28,72,1.0,100%,within an hour,55.0,95-100/100,8,Private room,4.5-5.0/5.0,9/10,55.0,0.85,11,326,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kamppi
133,42361882,10/10,1.0,1.0,0.0,,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,5,10/10,9/10,1,0,10/10,7,1,0.8,2,8,51,1.0,100%,within a few hours,55.0,95-100/100,1,Private room,,9/10,55.0,0.9,0,109,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Kruununhaka
134,42430201,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,2.0,3.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,10/10,9/10,0,0,10/10,1125,1,0.0,5,24,101,1.0,100%,within an hour,55.0,95-100/100,3,Entire home/apt,3.6-4.4/5.0,9/10,55.0,0.0,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,Länsi-Pasila
135,11015755,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,27,10/10,9/10,0,0,10/10,365,1,0.0,2,5,109,37.0,100%,within an hour,55.0,95-100/100,130,Entire home/apt,4.5-5.0/5.0,9/10,55.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Meri-Rastila
136,26129095,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,11,10/10,9/10,0,0,10/10,40,1,0.88,2,12,60,1.0,100%,within an hour,55.0,95-100/100,63,Private room,3.6-4.4/5.0,9/10,55.0,0.93,11,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Itä-Pasila
137,24927687,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,53,9/10,10/10,0,1,10/10,1125,1,0.85,3,15,136,1.0,100%,within an hour,11.0,80-94/100,112,Entire home/apt,4.5-5.0/5.0,9/10,11.0,0.95,22,109,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Harju
138,37470317,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.5,2.0,3.0,1,CANCEL_MODERATE,9/10,Helsinki,54,9/10,10/10,0,0,10/10,1125,1,0.0,6,16,142,1.0,100%,within an hour,11.0,80-94/100,8,Entire home/apt,3.6-4.4/5.0,9/10,11.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Etu-Töölö
139,36755789,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,0,0,10/10,35,1,0.9,3,5,119,37.0,100%,within an hour,11.0,80-94/100,14,Entire home/apt,3.6-4.4/5.0,9/10,11.0,0.95,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
140,28994173,9/10,1.0,1.0,0.0,4.5-5.0/5.0,2.0,2.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,54,9/10,10/10,0,0,10/10,1125,2,0.0,8,21,231,1.0,100%,within an hour,11.0,80-94/100,32,Entire home/apt,3.6-4.4/5.0,9/10,11.0,0.0,16,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Etu-Töölö
141,40553766,9/10,1.0,1.0,0.0,,1.5,1.0,1.0,1,CANCEL_FLEXIBLE,9/10,Helsinki,0,9/10,10/10,0,0,10/10,1125,1,0.8,2,22,126,1.0,100%,within an hour,11.0,80-94/100,2,Entire home/apt,,9/10,11.0,0.85,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Reimarla
142,2377035,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,0,CANCEL_MODERATE,9/10,Helsinki,49,9/10,10/10,0,0,10/10,25,1,0.91,2,36,119,36.0,100%,within an hour,11.0,80-94/100,78,Entire home/apt,4.5-5.0/5.0,9/10,11.0,0.93,16,163,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Harju
143,1714147,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,0,9/10,10/10,0,1,10/10,1125,1,1.0,1,24,77,37.0,50-89%,within a few hours,11.0,80-94/100,142,Private room,4.5-5.0/5.0,9/10,11.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
144,18682338,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,3.0,5.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,65,9/10,10/10,0,1,10/10,1125,1,0.0,10,29,128,1.0,100%,within an hour,11.0,80-94/100,200,Entire home/apt,4.5-5.0/5.0,9/10,11.0,0.0,16,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Punavuori
145,19667533,9/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,2.0,1,CANCEL_MODERATE,9/10,Helsinki,38,9/10,10/10,0,0,10/10,1125,2,0.0,4,23,109,1.0,100%,within an hour,11.0,80-94/100,63,Entire home/apt,3.6-4.4/5.0,9/10,11.0,0.0,16,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Patola
146,36219853,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,2.0,7.0,1,CANCEL_MODERATE,9/10,Helsinki,33,9/10,10/10,0,0,10/10,30,1,0.75,8,10,83,1.0,100%,within an hour,11.0,80-94/100,48,Entire home/apt,3.6-4.4/5.0,9/10,11.0,1.0,8,217,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Siltasaari
147,36379385,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,1.0,1,CANCEL_MODERATE,9/10,Helsinki,33,9/10,10/10,0,0,10/10,1125,1,0.9,1,8,69,2.0,100%,within an hour,11.0,80-94/100,15,Private room,4.5-5.0/5.0,9/10,11.0,0.95,0,217,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Kluuvi
148,42733399,9/10,1.0,1.0,0.0,,1.5,3.0,6.0,1,CANCEL_MODERATE,9/10,Helsinki,76,9/10,10/10,1,0,10/10,1125,2,0.0,8,16,168,37.0,100%,within an hour,11.0,80-94/100,0,Entire home/apt,,9/10,11.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Punavuori
149,26129212,9/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,11,9/10,10/10,0,0,10/10,1125,1,0.0,2,13,60,1.0,100%,within an hour,11.0,80-94/100,39,Private room,4.5-5.0/5.0,9/10,11.0,0.0,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ullanlinna
150,28929171,9/10,1.0,1.0,0.0,,1.5,1.0,0.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9/10,Helsinki,8,9/10,10/10,0,0,10/10,1125,1,0.82,2,11,41,1.0,50-89%,within a day,11.0,80-94/100,1,Private room,,9/10,11.0,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Tapanila
151,26217722,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.5,2.0,5.0,1,CANCEL_MODERATE,10/10,Helsinki,43,0-8/10,10/10,0,0,9/10,1125,2,0.0,7,16,231,1.0,100%,within an hour,9.0,80-94/100,41,Entire home/apt,3.6-4.4/5.0,9/10,9.0,0.0,16,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Punavuori
152,19711057,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.5,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,11,0-8/10,10/10,0,0,9/10,1125,1,0.6,2,9,59,1.0,50-89%,within a day,9.0,80-94/100,43,Private room,3.6-4.4/5.0,9/10,9.0,0.88,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Itä-Pasila
153,21324895,9/10,1.0,1.0,1.0,3.6-4.4/5.0,1.0,1.0,1.0,1,CANCEL_MODERATE,10/10,Helsinki,38,0-8/10,10/10,0,0,9/10,180,1,0.82,3,15,104,1.0,50-89%,within a few hours,9.0,80-94/100,91,Entire home/apt,3.6-4.4/5.0,9/10,9.0,0.9,11,163,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Kamppi
154,32101044,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_MODERATE,10/10,Helsinki,27,0-8/10,10/10,0,0,9/10,20,2,0.85,3,7,114,1.0,100%,within an hour,9.0,80-94/100,39,Entire home/apt,3.6-4.4/5.0,9/10,9.0,0.88,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Kamppi
155,41798417,9/10,1.0,1.0,1.0,,4.0,1.0,3.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,0,0-8/10,10/10,0,0,9/10,1125,1,0.0,4,15,73,45.0,100%,within an hour,9.0,80-94/100,1,Private room,,9/10,9.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Kluuvi
156,21584437,9/10,1.0,1.0,1.0,3.6-4.4/5.0,1.5,1.0,2.0,1,CANCEL_MODERATE,10/10,Helsinki,38,0-8/10,10/10,0,0,9/10,30,1,0.78,3,15,102,1.0,100%,within an hour,9.0,80-94/100,83,Entire home/apt,3.6-4.4/5.0,9/10,9.0,0.86,11,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Vesala
157,27600932,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.5,0.0,1.0,0,CANCEL_FLEXIBLE,10/10,Helsinki,0,0-8/10,10/10,0,1,9/10,1125,1,1.0,3,7,109,1.0,50-89%,within a few hours,9.0,80-94/100,82,Entire home/apt,4.5-5.0/5.0,9/10,9.0,0.78,43,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Etu-Töölö
158,26627094,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,3.0,7.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,54,0-8/10,10/10,0,1,9/10,1125,1,0.0,16,55,251,1.0,100%,within an hour,9.0,80-94/100,198,Entire home/apt,4.5-5.0/5.0,9/10,9.0,0.0,33,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Punavuori
159,11930159,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,16,0-8/10,10/10,0,0,9/10,1125,1,0.92,4,13,112,1.0,100%,within an hour,9.0,80-94/100,58,Entire home/apt,3.6-4.4/5.0,9/10,9.0,0.95,11,163,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Alppikylä
160,16036201,9/10,1.0,1.0,1.0,3.6-4.4/5.0,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,16,0-8/10,10/10,0,0,9/10,1125,1,0.85,2,11,76,1.0,100%,within an hour,9.0,80-94/100,99,Private room,3.6-4.4/5.0,9/10,9.0,0.95,11,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Kaartinkaupunki
161,30857170,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,27,0-8/10,10/10,0,0,9/10,28,1,0.8,4,20,172,1.0,100%,within a few hours,9.0,80-94/100,93,Entire home/apt,4.5-5.0/5.0,9/10,9.0,0.9,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Vallila
162,42749304,9/10,1.0,1.0,1.0,,1.0,1.0,2.0,1,CANCEL_MODERATE,10/10,Helsinki,38,0-8/10,10/10,1,0,9/10,1125,2,0.0,3,12,115,37.0,100%,within an hour,9.0,80-94/100,0,Entire home/apt,,9/10,9.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
163,37322868,9/10,1.0,1.0,1.0,4.5-5.0/5.0,2.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,22,0-8/10,10/10,0,0,9/10,4,1,0.0,2,5,49,38.0,0-49%,within an hour,9.0,80-94/100,8,Private room,4.5-5.0/5.0,9/10,9.0,0.0,11,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Kamppi
164,41444017,9/10,1.0,1.0,1.0,4.5-5.0/5.0,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,16,0-8/10,10/10,0,1,9/10,1125,1,0.8,2,12,105,1.0,50-89%,within an hour,9.0,80-94/100,3,Private room,4.5-5.0/5.0,9/10,9.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kamppi
165,1993764,10/10,1.0,1.0,0.0,3.6-4.4/5.0,1.0,1.0,4.0,1,CANCEL_MODERATE,10/10,Helsinki,22,9/10,10/10,0,0,10/10,1125,1,0.75,4,25,141,1.0,100%,within an hour,14.0,80-94/100,112,Entire home/apt,3.6-4.4/5.0,10/10,14.0,0.95,11,98,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
166,41977582,10/10,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,0,9/10,10/10,0,0,10/10,1125,1,0.0,2,14,35,1.0,100%,within an hour,14.0,80-94/100,0,Private room,,10/10,14.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kluuvi
167,40676648,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,4.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,33,9/10,10/10,0,1,10/10,1125,1,0.0,6,8,141,1.0,100%,within an hour,14.0,80-94/100,10,Entire home/apt,4.5-5.0/5.0,10/10,14.0,0.0,22,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Roihuvuori
168,36549681,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,0,9/10,10/10,0,0,10/10,4,1,0.0,2,1,63,1.0,100%,within an hour,14.0,80-94/100,52,Private room,4.5-5.0/5.0,10/10,14.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
169,25242999,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,2.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,33,9/10,10/10,0,1,10/10,1125,1,0.9,5,20,153,1.0,100%,within an hour,14.0,80-94/100,51,Entire home/apt,4.5-5.0/5.0,10/10,14.0,0.95,33,326,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Kruununhaka
170,33382518,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,4.0,1,CANCEL_MODERATE,10/10,Helsinki,22,9/10,10/10,0,0,10/10,31,1,0.8,4,11,114,37.0,100%,within a few hours,14.0,80-94/100,41,Entire home/apt,3.6-4.4/5.0,10/10,14.0,0.0,16,109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Kamppi
171,32160996,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,2.0,1,CANCEL_MODERATE,10/10,Helsinki,33,9/10,10/10,0,1,10/10,1125,1,0.77,4,6,179,37.0,100%,within an hour,14.0,80-94/100,24,Entire home/apt,4.5-5.0/5.0,10/10,14.0,0.91,11,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Siltasaari
172,35302325,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.5,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,5,9/10,10/10,0,0,10/10,17,1,1.0,2,2,71,1.0,100%,within an hour,14.0,80-94/100,43,Private room,3.6-4.4/5.0,10/10,14.0,0.97,16,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Konala
173,15822795,10/10,1.0,1.0,0.0,4.5-5.0/5.0,1.0,1.0,3.0,1,CANCEL_FLEXIBLE,10/10,Helsinki,16,9/10,10/10,0,0,10/10,1125,1,0.75,5,24,109,1.0,100%,within an hour,14.0,80-94/100,91,Entire home/apt,3.6-4.4/5.0,10/10,14.0,0.85,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Latokartano
174,22377940,10/10,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10/10,Helsinki,0,9/10,10/10,0,0,10/10,1125,1,0.0,1,24,59,,50-89%,within a few hours,14.0,80-94/100,0,Entire home/apt,,10/10,14.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Tapaninvainio
